locationid,Applicant,FacilityType,LocationDescription,Address,Status,FoodItems,Latitude,Longitude
526165,Off the Grid Services LLC,Truck,BROADWAY: DAVIS ST to FRONT ST (50 - 99),90 BROADWAY,APPROVED,everything except for hot dogs,37.79926011,-122.3996179
526174,Off the Grid Services LLC,Truck,BROADWAY: DAVIS ST to FRONT ST (50 - 99),90 BROADWAY,APPROVED,everything except for hot dogs,37.79926011,-122.3996179
526419,Covered Dish Productions LLC. dba. The Rib Whip,Truck,GREEN ST: THE EMBARCADERO to FRONT ST (1 - 49),900 FRONT ST,APPROVED,St. Louis Style Ribs: Pulled Pork Sandwich: Smoked Brisket: Smoked Chicken Drumsticks: Spinach Salad: Cole Slaw: Baked Beans: Mashed Potatoes: Grilled Asparagus: Mac & Cheese: Potato Salad: Buttermil Pie: Soda: Water,37.80022092,-122.399569
512386,Tres Agaves Mexican Kitchen & Tequila Lounge LLC. dba Tres Truck,Truck,STOCKTON ST: UNION ST to FILBERT ST (1600 - 1699),1652 STOCKTON ST,REQUESTED,Tacos: Ceviche: Agua Fresca: Fideos: Tortas: Bacon-wrapped Hot Dogs,37.80113091,-122.4090096
526108,San Francisco Soup Company,Truck,BATTERY ST: UNION ST to FILBERT ST (1100 - 1199),1105 BATTERY ST,APPROVED,Soup: salad: sandwiches: beverages: chips & cookies,37.80153312,-122.4018568
526490,Smokin Warehouse Barbecue,Truck,BATTERY ST: UNION ST to FILBERT ST (1100 - 1199),1155 BATTERY ST,APPROVED,BBQ Sandwiches: BBQ lunch platters: sides (corn bread: beans: chili: potato salad: coleslaw): water: sodas: energy drinks: housemade iced tea.,37.80179144,-122.402309
526205,D & T Catering,Truck,FRANCISCO ST: POLK ST to VAN NESS AVE (1100 - 1199),1150 FRANCISCO ST,APPROVED,Cold Truck: Pre-packaged sandwiches: Chicken Bake: Canned Soup: Chili Dog: Corn Dog: Cup of Noodles: Egg Muffins: Hamburgers: Cheeseburgers: Hot Dog: Hot sandwiches: quesadillas: Beverages: Flan: Fruits: Yogurt: Candy: Cookies: Chips: Donuts: Snacks,37.80379024,-122.4241452
342374,Gourmet Kettle Corn,Push Cart,MARINA BLVD: LAGUNA ST to BEACH ST \ BUCHANAN ST \ LOWER FORT MASON ST (1 - 99),11 MARINA BLVD,REQUESTED,Kettle Corn: Shaved Ice: Soft Pretzels: Churros: Beverages,37.80466806,-122.4323024
532522,May Sun Kitchen,Truck,FRANCISCO ST: MASON ST to TAYLOR ST (500 - 599),500 FRANCISCO ST,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.80504951,-122.4143344
530339,San Francisco Carts & Concessions Inc. DBA Stanley's Steamers Hot Dogs,Push Cart,BEACH ST: HYDE ST to LARKIN ST (700 - 799),900 BEACH ST,APPROVED,Hot dogs: condiments: soft pretzels: soft drinks: coffee:cold beverages: pastries: bakery goods: cookies: icecream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,37.80774329,-122.4241499
